Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
24/1/2009;12:31:00;3.378;0.318;238.480;14.200;46.000;0.000;0.000
24/1/2009;12:32:00;3.374;0.316;237.800;14.200;45.000;0.000;0.000
24/1/2009;12:33:00;4.188;0.306;237.670;17.600;45.000;0.000;13.000
24/1/2009;12:34:00;4.454;0.310;238.120;18.600;46.000;1.000;18.000
24/1/2009;12:35:00;4.452;0.308;239.070;18.600;46.000;0.000;17.000
24/1/2009;12:36:00;4.484;0.264;238.870;18.800;46.000;0.000;18.000
24/1/2009;12:37:00;4.466;0.242;238.670;18.600;45.000;0.000;18.000
24/1/2009;12:38:00;4.462;0.242;238.100;18.600;46.000;0.000;17.000
24/1/2009;12:39:00;5.338;0.250;238.340;22.600;46.000;0.000;18.000
24/1/2009;12:40:00;4.578;0.246;237.560;19.400;45.000;1.000;17.000
24/1/2009;12:41:00;4.460;0.238;237.750;18.800;46.000;0.000;17.000
24/1/2009;12:42:00;4.944;0.276;239.310;20.800;46.000;0.000;18.000
24/1/2009;12:43:00;4.736;0.260;239.240;19.800;46.000;0.000;17.000
24/1/2009;12:44:00;4.904;0.268;238.180;20.800;45.000;0.000;18.000
24/1/2009;12:45:00;4.466;0.234;238.650;18.600;46.000;0.000;17.000
24/1/2009;12:46:00;4.442;0.198;238.470;18.600;46.000;1.000;18.000
24/1/2009;12:47:00;4.484;0.252;240.060;18.600;45.000;0.000;17.000
24/1/2009;12:48:00;4.624;0.228;239.920;19.200;47.000;0.000;18.000
24/1/2009;12:49:00;6.038;0.208;238.550;25.600;66.000;0.000;18.000
24/1/2009;12:50:00;6.864;0.194;237.330;28.800;81.000;0.000;17.000
24/1/2009;12:51:00;6.882;0.196;237.530;28.800;82.000;0.000;17.000
24/1/2009;12:52:00;7.120;0.240;236.920;30.200;81.000;5.000;17.000
24/1/2009;12:53:00;8.530;0.230;234.770;36.200;79.000;35.000;17.000
24/1/2009;12:54:00;7.970;0.246;235.090;34.000;80.000;27.000;17.000
24/1/2009;12:55:00;8.524;0.238;235.810;36.000;80.000;36.000;17.000
24/1/2009;12:56:00;8.052;0.252;236.490;34.200;80.000;28.000;17.000
24/1/2009;12:57:00;8.556;0.238;236.170;36.200;81.000;34.000;18.000
24/1/2009;12:58:00;8.502;0.252;235.340;36.000;80.000;36.000;17.000
24/1/2009;12:59:00;8.490;0.234;235.380;36.000;79.000;35.000;16.000
24/1/2009;13:00:00;8.508;0.252;235.520;36.000;80.000;36.000;18.000
24/1/2009;13:01:00;8.540;0.238;236.230;36.000;80.000;35.000;17.000
24/1/2009;13:02:00;8.068;0.174;237.140;34.200;75.000;36.000;17.000
24/1/2009;13:03:00;6.392;0.152;237.380;26.800;45.000;36.000;17.000
24/1/2009;13:04:00;6.374;0.166;236.830;26.800;45.000;36.000;17.000
24/1/2009;13:05:00;6.348;0.146;236.480;26.800;45.000;36.000;18.000
24/1/2009;13:06:00;5.532;0.176;237.660;23.400;45.000;22.000;17.000
24/1/2009;13:07:00;5.854;0.150;236.810;24.800;45.000;26.000;17.000
24/1/2009;13:08:00;6.270;0.164;236.480;26.400;45.000;36.000;17.000
24/1/2009;13:09:00;5.170;0.154;236.670;21.800;45.000;16.000;17.000
24/1/2009;13:10:00;6.252;0.162;236.480;26.400;44.000;33.000;18.000
24/1/2009;13:11:00;3.548;0.110;239.590;16.000;12.000;25.000;17.000
24/1/2009;13:12:00;2.956;0.054;240.060;12.400;2.000;25.000;18.000
24/1/2009;13:13:00;3.266;0.000;239.050;13.800;1.000;32.000;17.000
24/1/2009;13:14:00;2.498;0.058;240.540;10.400;2.000;18.000;18.000
24/1/2009;13:15:00;2.946;0.000;239.130;12.400;2.000;27.000;18.000
24/1/2009;13:16:00;2.812;0.056;240.230;11.800;1.000;24.000;17.000
24/1/2009;13:17:00;3.268;0.156;241.370;13.600;2.000;30.000;18.000
24/1/2009;13:18:00;2.790;0.200;242.040;11.600;1.000;20.000;18.000
24/1/2009;13:19:00;3.188;0.200;241.710;13.400;2.000;29.000;18.000
24/1/2009;13:20:00;2.964;0.316;241.350;12.400;2.000;24.000;18.000
24/1/2009;13:21:00;3.192;0.294;241.240;13.400;1.000;29.000;18.000
24/1/2009;13:22:00;2.982;0.314;241.480;12.600;2.000;25.000;18.000
24/1/2009;13:23:00;3.112;0.292;241.090;13.200;2.000;28.000;17.000
24/1/2009;13:24:00;3.056;0.312;241.200;12.800;1.000;25.000;18.000
24/1/2009;13:25:00;2.950;0.298;241.560;12.400;2.000;25.000;18.000
24/1/2009;13:26:00;3.204;0.302;239.750;13.600;2.000;28.000;18.000
24/1/2009;13:27:00;2.710;0.284;239.320;11.400;1.000;22.000;17.000
24/1/2009;13:28:00;3.346;0.298;239.140;14.200;2.000;31.000;18.000
24/1/2009;13:29:00;2.530;0.286;239.440;10.600;2.000;18.000;17.000
24/1/2009;13:30:00;3.388;0.288;237.890;14.400;1.000;32.000;18.000
24/1/2009;13:31:00;2.538;0.284;239.230;10.600;2.000;18.000;17.000
24/1/2009;13:32:00;3.252;0.290;238.070;13.800;1.000;31.000;18.000
24/1/2009;13:33:00;2.792;0.278;238.350;11.800;2.000;21.000;17.000
24/1/2009;13:34:00;2.864;0.296;238.690;12.200;2.000;25.000;17.000
24/1/2009;13:35:00;3.184;0.274;238.250;13.600;1.000;28.000;18.000
24/1/2009;13:36:00;2.548;0.300;239.220;10.800;2.000;20.000;17.000
24/1/2009;13:37:00;1.768;0.306;239.480;7.400;2.000;4.000;18.000
24/1/2009;13:38:00;1.824;0.414;240.030;7.800;1.000;5.000;18.000
24/1/2009;13:39:00;1.816;0.396;240.110;7.600;2.000;5.000;17.000
24/1/2009;13:40:00;1.772;0.338;240.710;7.400;2.000;5.000;18.000
24/1/2009;13:41:00;1.742;0.274;241.620;7.200;1.000;4.000;18.000
24/1/2009;13:42:00;1.758;0.292;241.220;7.400;2.000;6.000;18.000
24/1/2009;13:43:00;1.728;0.276;241.950;7.200;2.000;4.000;18.000
24/1/2009;13:44:00;1.776;0.306;242.970;7.400;1.000;5.000;18.000
24/1/2009;13:45:00;1.552;0.236;243.370;6.400;2.000;1.000;18.000
24/1/2009;13:46:00;1.542;0.226;241.540;6.400;2.000;2.000;18.000
24/1/2009;13:47:00;1.526;0.224;241.930;6.200;2.000;1.000;18.000
24/1/2009;13:48:00;0.784;0.194;241.690;3.800;1.000;1.000;6.000
24/1/2009;13:49:00;0.376;0.114;242.680;1.600;2.000;0.000;0.000
24/1/2009;13:50:00;0.394;0.118;242.270;1.600;2.000;1.000;0.000
24/1/2009;13:51:00;0.372;0.108;240.990;1.600;1.000;0.000;0.000
24/1/2009;13:52:00;0.390;0.108;239.740;1.600;2.000;0.000;0.000
24/1/2009;13:53:00;0.372;0.112;239.950;1.600;2.000;0.000;0.000
24/1/2009;13:54:00;0.370;0.158;242.520;1.600;1.000;0.000;0.000
24/1/2009;13:55:00;0.358;0.130;243.160;1.600;1.000;0.000;0.000
24/1/2009;13:56:00;0.404;0.130;243.500;1.800;2.000;1.000;0.000
24/1/2009;13:57:00;0.382;0.122;243.380;1.600;2.000;0.000;0.000
24/1/2009;13:58:00;0.394;0.122;242.850;1.600;2.000;0.000;0.000
24/1/2009;13:59:00;0.368;0.116;242.890;1.600;1.000;0.000;0.000
24/1/2009;14:00:00;0.348;0.058;242.300;1.400;2.000;0.000;0.000
24/1/2009;14:01:00;0.302;0.000;244.040;1.200;1.000;0.000;0.000
24/1/2009;14:02:00;0.286;0.000;243.930;1.200;1.000;0.000;0.000
24/1/2009;14:03:00;0.232;0.000;243.020;1.000;1.000;0.000;0.000
24/1/2009;14:04:00;0.306;0.000;241.910;1.200;1.000;1.000;0.000
24/1/2009;14:05:00;2.112;0.050;240.030;9.400;30.000;0.000;0.000
24/1/2009;14:06:00;2.524;0.050;240.580;10.400;39.000;0.000;0.000
24/1/2009;14:07:00;2.500;0.056;240.250;10.400;38.000;0.000;0.000
24/1/2009;14:08:00;2.502;0.052;239.570;10.400;38.000;0.000;0.000
24/1/2009;14:09:00;2.484;0.056;239.950;10.200;38.000;0.000;0.000
24/1/2009;14:10:00;2.560;0.000;240.830;10.600;38.000;1.000;0.000
24/1/2009;14:11:00;2.602;0.076;240.170;10.800;38.000;0.000;0.000
24/1/2009;14:12:00;2.630;0.082;240.490;10.800;38.000;0.000;0.000
24/1/2009;14:13:00;2.602;0.078;240.250;10.800;38.000;0.000;0.000
24/1/2009;14:14:00;2.590;0.078;239.870;10.800;38.000;0.000;0.000
24/1/2009;14:15:00;2.624;0.084;240.990;10.800;38.000;1.000;0.000
24/1/2009;14:16:00;2.594;0.078;240.730;10.600;39.000;0.000;0.000
24/1/2009;14:17:00;2.608;0.082;240.480;10.800;38.000;0.000;0.000
24/1/2009;14:18:00;2.590;0.078;240.780;10.600;38.000;0.000;0.000
24/1/2009;14:19:00;0.776;0.104;243.850;4.800;9.000;0.000;0.000
24/1/2009;14:20:00;0.316;0.102;244.950;1.400;0.000;0.000;0.000
24/1/2009;14:21:00;0.334;0.106;244.750;1.400;0.000;1.000;0.000
24/1/2009;14:22:00;0.324;0.116;244.770;1.400;0.000;0.000;0.000
24/1/2009;14:23:00;0.354;0.146;245.490;1.600;0.000;0.000;0.000
24/1/2009;14:24:00;0.320;0.110;245.650;1.400;0.000;0.000;0.000
24/1/2009;14:25:00;0.332;0.110;245.590;1.400;0.000;0.000;0.000
24/1/2009;14:26:00;0.314;0.102;245.240;1.400;0.000;0.000;0.000
24/1/2009;14:27:00;0.334;0.106;244.290;1.400;0.000;0.000;0.000
24/1/2009;14:28:00;0.316;0.100;244.220;1.400;0.000;0.000;0.000
24/1/2009;14:29:00;0.332;0.104;243.760;1.400;0.000;1.000;0.000
24/1/2009;14:30:00;0.310;0.098;243.900;1.200;0.000;0.000;0.000
24/1/2009;14:31:00;0.328;0.106;244.820;1.400;0.000;0.000;0.000
24/1/2009;14:32:00;0.308;0.100;244.530;1.200;0.000;0.000;0.000
24/1/2009;14:33:00;0.300;0.068;244.130;1.400;0.000;0.000;0.000
24/1/2009;14:34:00;0.214;0.000;244.140;0.800;0.000;0.000;0.000
24/1/2009;14:35:00;0.242;0.000;244.690;1.000;0.000;1.000;0.000
24/1/2009;14:36:00;0.286;0.000;245.090;1.400;0.000;0.000;0.000
24/1/2009;14:37:00;0.328;0.102;245.010;1.400;0.000;0.000;0.000
24/1/2009;14:38:00;0.298;0.074;245.000;1.200;0.000;0.000;0.000
24/1/2009;14:39:00;0.312;0.078;245.690;1.400;0.000;0.000;0.000
24/1/2009;14:40:00;0.294;0.074;246.040;1.200;0.000;0.000;0.000
24/1/2009;14:41:00;0.308;0.072;243.720;1.200;0.000;1.000;0.000
24/1/2009;14:42:00;0.292;0.066;243.300;1.200;0.000;0.000;0.000
24/1/2009;14:43:00;0.312;0.076;244.750;1.400;0.000;0.000;0.000
24/1/2009;14:44:00;0.404;0.120;244.790;1.800;0.000;2.000;0.000
24/1/2009;14:45:00;0.498;0.132;244.380;2.000;0.000;3.000;0.000
24/1/2009;14:46:00;0.504;0.150;243.990;2.200;0.000;4.000;0.000
24/1/2009;14:47:00;0.496;0.132;244.230;2.000;0.000;3.000;0.000
24/1/2009;14:48:00;0.502;0.146;243.720;2.000;0.000;4.000;0.000
24/1/2009;14:49:00;0.494;0.134;244.890;2.000;0.000;3.000;0.000
24/1/2009;14:50:00;0.496;0.148;244.370;2.000;0.000;4.000;0.000
24/1/2009;14:51:00;0.490;0.134;245.030;2.000;0.000;3.000;0.000
24/1/2009;14:52:00;0.396;0.104;244.670;1.600;0.000;2.000;0.000
24/1/2009;14:53:00;0.298;0.100;244.800;1.200;0.000;0.000;0.000
24/1/2009;14:54:00;0.264;0.000;245.100;1.200;0.000;1.000;0.000
24/1/2009;14:55:00;0.214;0.000;245.090;0.800;0.000;0.000;0.000
24/1/2009;14:56:00;0.238;0.000;246.300;1.000;0.000;0.000;0.000
24/1/2009;14:57:00;0.222;0.000;245.410;1.000;0.000;0.000;0.000
24/1/2009;14:58:00;0.238;0.000;245.010;1.000;0.000;0.000;0.000
24/1/2009;14:59:00;0.220;0.000;245.410;0.800;0.000;0.000;0.000
24/1/2009;15:00:00;0.240;0.000;245.580;1.000;0.000;1.000;0.000
24/1/2009;15:01:00;0.222;0.000;245.980;0.800;0.000;0.000;0.000
24/1/2009;15:02:00;0.238;0.000;245.130;1.000;0.000;0.000;0.000
24/1/2009;15:03:00;0.220;0.000;244.590;0.800;0.000;0.000;0.000
24/1/2009;15:04:00;0.238;0.000;244.580;1.000;0.000;0.000;0.000
24/1/2009;15:05:00;0.218;0.000;243.550;0.800;0.000;0.000;0.000
24/1/2009;15:06:00;0.312;0.000;243.720;1.400;0.000;1.000;0.000
24/1/2009;15:07:00;0.332;0.098;243.510;1.400;0.000;0.000;0.000
24/1/2009;15:08:00;0.330;0.100;243.930;1.400;0.000;0.000;0.000
24/1/2009;15:09:00;0.340;0.108;245.460;1.400;0.000;0.000;0.000
24/1/2009;15:10:00;0.318;0.100;244.720;1.400;0.000;0.000;0.000
24/1/2009;15:11:00;0.340;0.108;245.130;1.400;0.000;0.000;0.000
24/1/2009;15:12:00;0.326;0.104;245.400;1.400;0.000;0.000;0.000
24/1/2009;15:13:00;0.344;0.112;246.280;1.400;0.000;1.000;0.000
24/1/2009;15:14:00;0.324;0.104;245.650;1.400;0.000;0.000;0.000
24/1/2009;15:15:00;0.340;0.108;245.250;1.400;0.000;0.000;0.000
24/1/2009;15:16:00;0.320;0.102;245.450;1.400;0.000;0.000;0.000
24/1/2009;15:17:00;0.338;0.108;245.130;1.400;0.000;0.000;0.000
24/1/2009;15:18:00;0.318;0.102;245.290;1.400;0.000;0.000;0.000
24/1/2009;15:19:00;0.336;0.106;244.820;1.400;0.000;1.000;0.000
24/1/2009;15:20:00;0.318;0.102;245.410;1.400;0.000;0.000;0.000
24/1/2009;15:21:00;0.336;0.110;245.760;1.400;0.000;0.000;0.000
24/1/2009;15:22:00;0.316;0.102;245.070;1.400;0.000;0.000;0.000
24/1/2009;15:23:00;0.332;0.112;246.260;1.400;0.000;0.000;0.000
24/1/2009;15:24:00;0.312;0.108;246.970;1.400;0.000;0.000;0.000
24/1/2009;15:25:00;0.330;0.114;246.880;1.400;0.000;1.000;0.000
24/1/2009;15:26:00;0.314;0.108;246.980;1.400;0.000;0.000;0.000
24/1/2009;15:27:00;0.338;0.114;246.890;1.400;0.000;0.000;0.000
24/1/2009;15:28:00;0.250;0.000;246.130;1.000;0.000;0.000;0.000
24/1/2009;15:29:00;0.240;0.000;246.170;1.000;0.000;0.000;0.000
24/1/2009;15:30:00;0.266;0.000;245.960;1.200;0.000;0.000;0.000
24/1/2009;15:31:00;0.318;0.076;245.540;1.400;0.000;1.000;0.000
24/1/2009;15:32:00;0.302;0.074;246.370;1.200;0.000;0.000;0.000
24/1/2009;15:33:00;0.318;0.078;246.130;1.400;0.000;0.000;0.000
24/1/2009;15:34:00;0.298;0.070;245.470;1.200;0.000;0.000;0.000
24/1/2009;15:35:00;0.314;0.078;245.660;1.400;0.000;0.000;0.000
24/1/2009;15:36:00;0.294;0.070;244.970;1.200;0.000;0.000;0.000
24/1/2009;15:37:00;0.306;0.076;245.300;1.200;0.000;0.000;0.000
24/1/2009;15:38:00;0.296;0.072;245.070;1.200;0.000;0.000;0.000
24/1/2009;15:39:00;0.294;0.074;245.560;1.200;0.000;1.000;0.000
24/1/2009;15:40:00;0.386;0.180;246.060;1.800;0.000;1.000;0.000
24/1/2009;15:41:00;0.374;0.200;246.010;1.600;0.000;2.000;0.000
24/1/2009;15:42:00;0.392;0.204;245.780;1.800;0.000;2.000;0.000
24/1/2009;15:43:00;0.376;0.198;245.420;1.600;0.000;1.000;0.000
24/1/2009;15:44:00;0.390;0.196;243.660;1.800;0.000;2.000;0.000
24/1/2009;15:45:00;0.372;0.192;244.090;1.600;0.000;1.000;0.000
24/1/2009;15:46:00;0.396;0.206;246.080;1.800;0.000;2.000;0.000
24/1/2009;15:47:00;0.374;0.196;244.980;1.600;0.000;1.000;0.000
24/1/2009;15:48:00;0.336;0.114;244.850;1.400;0.000;2.000;0.000
24/1/2009;15:49:00;0.304;0.086;244.110;1.200;0.000;2.000;0.000
24/1/2009;15:50:00;0.320;0.094;245.230;1.400;0.000;1.000;0.000
24/1/2009;15:51:00;0.296;0.086;244.410;1.200;0.000;2.000;0.000
24/1/2009;15:52:00;0.312;0.088;243.640;1.400;0.000;1.000;0.000
24/1/2009;15:53:00;0.294;0.084;244.080;1.200;0.000;2.000;0.000
24/1/2009;15:54:00;0.312;0.090;244.280;1.400;0.000;2.000;0.000
24/1/2009;15:55:00;0.292;0.086;244.460;1.200;0.000;1.000;0.000
24/1/2009;15:56:00;0.310;0.086;242.820;1.400;0.000;1.000;0.000
24/1/2009;15:57:00;0.294;0.078;242.240;1.200;0.000;2.000;0.000
24/1/2009;15:58:00;0.312;0.086;242.830;1.400;0.000;1.000;0.000
24/1/2009;15:59:00;0.294;0.082;243.390;1.200;0.000;2.000;0.000
24/1/2009;16:00:00;0.312;0.090;244.060;1.400;0.000;1.000;0.000
24/1/2009;16:01:00;0.394;0.196;244.780;1.800;0.000;2.000;0.000
24/1/2009;16:02:00;0.420;0.232;244.870;2.000;0.000;1.000;0.000
24/1/2009;16:03:00;0.398;0.234;246.140;1.800;0.000;1.000;0.000
24/1/2009;16:04:00;0.378;0.176;245.320;1.800;0.000;1.000;0.000
24/1/2009;16:05:00;0.322;0.106;246.260;1.400;0.000;0.000;0.000
24/1/2009;16:06:00;0.342;0.116;247.330;1.400;0.000;1.000;0.000
24/1/2009;16:07:00;0.322;0.110;247.370;1.400;0.000;0.000;0.000
24/1/2009;16:08:00;0.336;0.112;246.330;1.400;0.000;0.000;0.000
24/1/2009;16:09:00;0.330;0.108;245.690;1.400;0.000;0.000;0.000
24/1/2009;16:10:00;0.320;0.104;245.430;1.400;0.000;0.000;0.000
24/1/2009;16:11:00;0.336;0.110;245.630;1.400;0.000;1.000;0.000
24/1/2009;16:12:00;0.320;0.102;245.320;1.400;0.000;0.000;0.000
24/1/2009;16:13:00;0.336;0.106;244.730;1.400;0.000;0.000;0.000
24/1/2009;16:14:00;0.314;0.100;244.690;1.400;0.000;0.000;0.000
24/1/2009;16:15:00;0.330;0.108;245.210;1.400;0.000;0.000;0.000
24/1/2009;16:16:00;0.312;0.104;246.040;1.200;0.000;0.000;0.000
24/1/2009;16:17:00;0.328;0.106;245.000;1.400;0.000;1.000;0.000
24/1/2009;16:18:00;0.306;0.098;243.800;1.200;0.000;0.000;0.000
24/1/2009;16:19:00;0.326;0.104;244.200;1.400;0.000;0.000;0.000
24/1/2009;16:20:00;0.308;0.100;244.950;1.200;0.000;0.000;0.000
24/1/2009;16:21:00;0.326;0.104;244.390;1.400;0.000;0.000;0.000
24/1/2009;16:22:00;0.306;0.092;244.200;1.200;0.000;0.000;0.000
24/1/2009;16:23:00;0.268;0.000;244.310;1.200;0.000;0.000;0.000
24/1/2009;16:24:00;0.246;0.000;245.620;1.200;0.000;0.000;0.000
24/1/2009;16:25:00;0.322;0.076;245.490;1.400;0.000;1.000;0.000
24/1/2009;16:26:00;0.342;0.052;245.120;1.400;0.000;0.000;0.000
24/1/2009;16:27:00;0.448;0.000;245.370;1.800;0.000;0.000;0.000
24/1/2009;16:28:00;0.438;0.000;245.680;1.800;0.000;0.000;0.000
24/1/2009;16:29:00;0.452;0.000;244.390;1.800;0.000;0.000;0.000
24/1/2009;16:30:00;0.428;0.000;243.440;1.800;0.000;0.000;0.000
24/1/2009;16:31:00;0.444;0.000;243.550;1.800;0.000;1.000;0.000
24/1/2009;16:32:00;0.424;0.000;243.320;1.800;0.000;0.000;0.000
24/1/2009;16:33:00;0.440;0.000;243.080;1.800;0.000;0.000;0.000
24/1/2009;16:34:00;0.424;0.000;243.780;1.800;0.000;0.000;0.000
24/1/2009;16:35:00;0.442;0.000;243.900;1.800;0.000;0.000;0.000
24/1/2009;16:36:00;0.420;0.000;242.970;1.800;0.000;0.000;0.000
24/1/2009;16:37:00;0.438;0.000;243.200;1.800;0.000;1.000;0.000
24/1/2009;16:38:00;0.424;0.000;243.190;1.800;0.000;0.000;0.000
24/1/2009;16:39:00;0.438;0.000;242.720;1.800;0.000;0.000;0.000
24/1/2009;16:40:00;0.436;0.000;240.890;1.800;0.000;0.000;0.000
24/1/2009;16:41:00;0.420;0.000;240.890;1.800;0.000;0.000;0.000
24/1/2009;16:42:00;0.390;0.060;241.650;1.600;0.000;1.000;0.000
24/1/2009;16:43:00;0.350;0.094;241.290;1.600;0.000;0.000;0.000
24/1/2009;16:44:00;0.368;0.088;241.840;1.600;0.000;0.000;0.000
24/1/2009;16:45:00;0.348;0.094;242.270;1.400;0.000;0.000;0.000
24/1/2009;16:46:00;0.352;0.082;243.860;1.600;0.000;0.000;0.000
24/1/2009;16:47:00;0.330;0.086;243.970;1.400;0.000;0.000;0.000
24/1/2009;16:48:00;0.372;0.086;243.720;1.600;0.000;0.000;0.000
24/1/2009;16:49:00;0.350;0.092;242.630;1.400;0.000;0.000;0.000
24/1/2009;16:50:00;0.370;0.086;243.340;1.600;0.000;1.000;0.000
24/1/2009;16:51:00;0.348;0.092;243.230;1.400;0.000;0.000;0.000
24/1/2009;16:52:00;0.364;0.086;243.510;1.600;0.000;0.000;0.000
24/1/2009;16:53:00;0.346;0.092;244.290;1.400;0.000;0.000;0.000
24/1/2009;16:54:00;0.358;0.086;243.570;1.600;0.000;0.000;0.000
24/1/2009;16:55:00;0.338;0.092;242.910;1.400;0.000;0.000;0.000
24/1/2009;16:56:00;0.400;0.000;242.670;1.800;0.000;1.000;0.000
24/1/2009;16:57:00;0.442;0.000;241.380;1.800;0.000;0.000;0.000
24/1/2009;16:58:00;0.452;0.000;241.380;1.800;0.000;0.000;0.000
24/1/2009;16:59:00;0.430;0.000;241.350;1.800;0.000;0.000;0.000
24/1/2009;17:00:00;0.442;0.000;240.890;1.800;0.000;0.000;0.000
24/1/2009;17:01:00;0.422;0.000;241.990;1.800;0.000;0.000;0.000
24/1/2009;17:02:00;0.434;0.048;241.970;1.800;0.000;1.000;0.000
24/1/2009;17:03:00;0.412;0.000;241.600;1.800;0.000;0.000;0.000
24/1/2009;17:04:00;0.426;0.052;242.770;1.800;0.000;0.000;0.000
24/1/2009;17:05:00;0.404;0.048;243.170;1.600;0.000;0.000;0.000
24/1/2009;17:06:00;0.420;0.054;242.790;1.800;0.000;0.000;0.000
24/1/2009;17:07:00;0.350;0.074;242.690;1.400;0.000;0.000;0.000
24/1/2009;17:08:00;0.342;0.092;242.300;1.400;0.000;1.000;0.000
24/1/2009;17:09:00;0.330;0.086;241.420;1.400;0.000;0.000;0.000
24/1/2009;17:10:00;0.330;0.086;241.220;1.400;0.000;0.000;0.000
24/1/2009;17:11:00;0.338;0.088;241.010;1.400;0.000;0.000;0.000
24/1/2009;17:12:00;0.304;0.092;241.690;1.200;0.000;0.000;0.000
24/1/2009;17:13:00;0.340;0.098;242.400;1.600;0.000;0.000;0.000
24/1/2009;17:14:00;1.084;0.080;241.740;4.400;0.000;0.000;0.000
24/1/2009;17:15:00;1.098;0.082;241.180;4.600;0.000;1.000;0.000
24/1/2009;17:16:00;1.082;0.080;241.860;4.400;0.000;0.000;0.000
24/1/2009;17:17:00;1.026;0.000;242.630;4.200;0.000;0.000;0.000
24/1/2009;17:18:00;1.022;0.000;241.800;4.200;0.000;0.000;0.000
24/1/2009;17:19:00;1.082;0.052;241.020;4.400;0.000;0.000;0.000
24/1/2009;17:20:00;1.058;0.000;240.430;4.400;0.000;0.000;0.000
24/1/2009;17:21:00;1.078;0.050;240.700;4.400;0.000;1.000;0.000
24/1/2009;17:22:00;1.060;0.000;240.880;4.400;0.000;0.000;0.000
24/1/2009;17:23:00;1.074;0.048;240.380;4.400;0.000;0.000;0.000
24/1/2009;17:24:00;1.048;0.000;239.810;4.400;0.000;0.000;0.000
24/1/2009;17:25:00;1.072;0.050;240.900;4.400;0.000;0.000;0.000
24/1/2009;17:26:00;1.048;0.000;240.340;4.400;0.000;0.000;0.000
24/1/2009;17:27:00;1.072;0.050;241.090;4.400;0.000;1.000;0.000
24/1/2009;17:28:00;1.052;0.046;240.790;4.400;0.000;0.000;0.000
24/1/2009;17:29:00;1.108;0.050;240.840;4.600;0.000;0.000;0.000
24/1/2009;17:30:00;1.342;0.000;240.960;5.600;0.000;0.000;0.000
24/1/2009;17:31:00;1.356;0.046;240.560;5.600;0.000;0.000;0.000
24/1/2009;17:32:00;1.302;0.000;239.740;5.400;0.000;0.000;0.000
24/1/2009;17:33:00;1.286;0.056;240.110;5.400;0.000;0.000;0.000
24/1/2009;17:34:00;1.282;0.060;241.110;5.200;0.000;0.000;0.000
24/1/2009;17:35:00;1.582;0.062;242.110;6.400;0.000;1.000;0.000
24/1/2009;17:36:00;1.578;0.064;241.210;6.400;0.000;0.000;0.000
24/1/2009;17:37:00;1.446;0.064;239.800;6.000;0.000;0.000;0.000
24/1/2009;17:38:00;1.460;0.064;239.630;6.000;0.000;0.000;0.000
24/1/2009;17:39:00;1.536;0.064;240.390;6.400;0.000;0.000;0.000
24/1/2009;17:40:00;1.530;0.066;239.750;6.400;0.000;0.000;0.000
24/1/2009;17:41:00;1.526;0.066;239.370;6.400;0.000;0.000;0.000
24/1/2009;17:42:00;1.378;0.062;239.860;5.800;0.000;0.000;0.000
24/1/2009;17:43:00;1.266;0.062;239.940;5.200;0.000;0.000;0.000
24/1/2009;17:44:00;1.262;0.062;239.440;5.200;0.000;0.000;0.000
24/1/2009;17:45:00;1.254;0.064;238.370;5.200;0.000;0.000;0.000
24/1/2009;17:46:00;1.248;0.066;237.530;5.200;0.000;0.000;0.000
24/1/2009;17:47:00;1.248;0.064;237.850;5.200;0.000;0.000;0.000
24/1/2009;17:48:00;1.256;0.064;237.970;5.200;0.000;0.000;0.000
24/1/2009;17:49:00;1.252;0.066;237.910;5.200;0.000;0.000;0.000
24/1/2009;17:50:00;1.248;0.066;237.760;5.200;0.000;0.000;0.000
24/1/2009;17:51:00;1.250;0.066;237.950;5.200;0.000;0.000;0.000
24/1/2009;17:52:00;1.348;0.000;238.290;5.600;0.000;0.000;0.000
24/1/2009;17:53:00;1.370;0.066;239.370;5.600;0.000;0.000;0.000
24/1/2009;17:54:00;1.366;0.062;238.480;5.600;0.000;0.000;0.000
24/1/2009;17:55:00;1.536;0.060;238.300;6.400;0.000;0.000;0.000
24/1/2009;17:56:00;1.624;0.058;238.330;6.800;0.000;0.000;0.000
24/1/2009;17:57:00;1.566;0.072;237.960;6.600;0.000;0.000;0.000
24/1/2009;17:58:00;1.408;0.206;237.450;6.000;0.000;0.000;0.000
24/1/2009;17:59:00;1.446;0.172;238.670;6.000;0.000;0.000;0.000
24/1/2009;18:00:00;1.776;0.130;239.340;7.400;0.000;0.000;0.000
24/1/2009;18:01:00;1.406;0.072;241.270;5.800;0.000;0.000;0.000
24/1/2009;18:02:00;1.404;0.070;240.880;5.800;0.000;0.000;0.000
24/1/2009;18:03:00;1.932;0.068;238.940;8.400;0.000;0.000;7.000
24/1/2009;18:04:00;2.438;0.056;238.210;10.200;0.000;0.000;19.000
24/1/2009;18:05:00;2.426;0.058;238.780;10.000;0.000;0.000;18.000
24/1/2009;18:06:00;2.468;0.062;239.420;10.200;0.000;0.000;17.000
24/1/2009;18:07:00;2.614;0.062;239.660;10.800;0.000;0.000;18.000
24/1/2009;18:08:00;2.776;0.172;239.930;11.600;0.000;0.000;18.000
24/1/2009;18:09:00;2.758;0.182;239.180;11.400;0.000;1.000;18.000
